ads_id,prop_name,completion_year,monthly_rent_rm,location,property_type,rooms,parking,bathroom,size_sqft,furnished,region,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine
100244207,Delima J Apartment,2017,1400,Desa Pandan,Apartment,3,1,2,1000,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes
100244182,Pangsapuri Jati Selatan,2017,850,Desa Petaling,Apartment,3,1,2,950,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
100244136,Seksyen 1 Wangsa Maju Flat,2017,800,Wangsa Maju,Flat,2,1,1,550,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
100043236,"Fera Residence @ The Quartz, Wangsa Maju",2017,1700,Wangsa Maju,Service Residence,3,1,2,688,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100243795,THE FENNEL AT SENTUL EAST,2017,2450,Sentul,Condominium,3,1,3,1250,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100243712,Anjung Hijau,2017,1950,Bukit Jalil,Condominium,3,1,2,1100,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100243358,Teratai Mewah Apartment,2017,900,Setapak,Apartment,3,1,1,657,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100243332,Savio Riana Dutamas Residence,2019,2000,Segambut,Service Residence,2,1,2,800,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100243328,Dahlia Apartment,2017,1100,Pandan Indah,Duplex,3,1,2,850,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No
100243322,The Park Sky Residence @ Bukit Jalil City,2019,2500,Bukit Jalil,Service Residence,2,1,2,954,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99935261,Pearl Suria,2016,2600,Old Klang Road,Condominium,3,2,2,1112,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100242600,PV9 Residences @ Taman Melati,2022,2000,Setapak,Service Residence,3,2,2,1000,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
100168932,Bayu Tasik 2,1998,1450,Cheras,Condominium,3,1,2,924,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100242846,PV9 Residences @ Taman Melati,2022,2000,Setapak,Service Residence,3,2,2,1000,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100242522,Residensi Platinum Teratai,2017,1300,Setapak,Condominium,3,2,2,928,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100242523,PV9 Residences @ Taman Melati,2022,1400,Setapak,Condominium,3,1,2,850,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100242540,Majestic Maxim,2021,1200,Cheras,Service Residence,2,1,2,650,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
97512390,Connaught Avenue,2012,1400,Cheras,Service Residence,3,1,2,950,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100242569,Seasons Garden Residences @ Wangsa Maju,2017,1450,Wangsa Maju,Condominium,3,2,2,770,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99868802,Paraiso @ The Earth Bukit Jalil,2020,2400,Bukit Jalil,Condominium,3,2,2,1101,Fully Furnished,Kuala Lumpur,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No
100242430,"Sky Awani Residensi, Sentul",2019,1500,Sentul,Condominium,3,1,2,800,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
100242121,Majestic Maxim,2021,1700,Cheras,Service Residence,3,1,2,820,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100242375,Residensi Vista Wirajaya,2017,1800,Setapak,Apartment,3,1,2,900,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes
99909175,Pangsapuri Cemara (Cheras),2002,1150,Cheras,Apartment,3,1,2,780,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No
100241783,WALTZ RESIDENCES,2017,2750,Kuchai Lama,Condominium,4,2,4,1250,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100241972,Trinity Aquata,2019,2000,Sungai Besi,Condominium,3,2,2,839,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100241670,Tasikmas,2017,1000,Bandar Tasik Selatan,Apartment,3,1,2,805,Not Furnished,Kuala Lumpur,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No
100241703,Expressionz Professional Suites,2018,1900,KL City,Service Residence,1,1,1,500,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
99839281,Villa Wangsamas,2010,1550,Wangsa Maju,Condominium,3,1,2,800,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No
100241734,Damai Residence @ Sungai Besi,2021,1700,KL City,Service Residence,2,1,2,695,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100241711,Seksyen 1 Wangsa Maju Flat,2017,1000,Wangsa Maju,Flat,2,1,1,650,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
100241652,Sri Suajaya Condominiums,1996,1000,Sentul,Condominium,3,1,2,976,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No
100241363,Residensi Pandanmas 2,2017,1200,Desa Pandan,Apartment,3,1,2,900,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
100241530,The Hamstead,2017,1400,Cheras,Condominium,3,2,2,947,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No
100241526,Suria Setapak Shop Apartment,2017,1000,Setapak,Apartment,2,1,1,651,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99955712,Arte Plus Jalan Ampang,2018,2000,Ampang,Service Residence,2,1,2,800,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100038300,Sri Pelangi (Jalan Genting Kelang),2003,1100,Setapak,Condominium,3,1,2,927,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
99727757,Menara Menjalara,2017,1400,Bandar Menjalara,Condominium,2,1,2,1000,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No
100113064,Chymes @ Gurney,2016,2800,Keramat,Condominium,2,1,2,995,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
100111919,Putra Villa,2007,2000,Setapak,Condominium,3,1,2,1125,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No
100133146,The Orion,2006,2800,City Centre,Condominium,3,3,3,1323,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
100241204,Residensi Alam Damai (PR1MA @ Alam Damai),2017,1300,Cheras,Apartment,3,2,2,1000,Partially Furnished,Kuala Lumpur,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No
100240913,Southbank Residence,2017,1800,Old Klang Road,Service Residence,2,1,2,798,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100240908,Danau Permai,1996,1600,Taman Desa,Condominium,3,1,2,920,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
94692358,Axis Residence,2010,1200,Ampang,Service Residence,2,1,1,540,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100240954,Lakeville Residence,2017,1600,Jalan Ipoh,Condominium,3,1,2,977,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
100240947,Vista Tasik,2017,2250,Cheras,Condominium,3,1,2,1200,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
98978950,"Sri Ampang Hilir, Desa Pandan",2013,1600,Desa Pandan,Condominium,3,1,2,1200,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
97483046,Platinum Teratai Residence,2019,1600,Setapak,Service Residence,3,1,2,928,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
100240980,Seksyen 2 Wangsa Maju Flat Block D,2017,1000,Wangsa Maju,Flat,2,1,1,870,Partially Furnished,Kuala Lumpur,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes
99860884,Taman Bukit Anggerik,2017,600,Cheras,Apartment,2,1,1,600,Not Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No
100240942,Elena Apartment,2017,1000,Desa Pandan,Apartment,3,1,2,700,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
100167246,Legasi Kampong Bharu,2020,2200,KL City,Apartment,3,1,2,800,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
100240646,Parc 3,2021,2400,Cheras,Service Residence,2,1,2,750,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
100240641,Putra Villa,2007,1600,Setapak,Condominium,3,1,2,1100,Partially Furnished,Kuala Lumpur,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
100240567,Langkawi Apartment,2017,1200,Setapak,Apartment,3,1,2,900,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No
100222385,Majestic Maxim,2021,1500,Cheras,Service Residence,3,1,2,819,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100240495,Residensi Pandanmas 2,2017,1400,Desa Pandan,Condominium,3,1,2,900,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100240478,Sri Kota,2017,1500,Brickfields,Flat,2,1,1,650,Not Furnished,Kuala Lumpur,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No
100240190,OHako,2019,1800,Puchong,Condominium,3,2,2,1002,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
100240179,38 Bidara,2017,1700,KLCC,Condominium,2,1,2,710,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
16525511,Villa Wangsamas,2010,2000,Wangsa Maju,Condominium,3,1,3,1267,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
95196145,Villa Wangsamas,2010,1700,Wangsa Maju,Condominium,3,1,3,1267,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
100240083,Dorsett Residences Sri Hartamas,2018,1800,Sri Hartamas,Service Residence,1,1,1,560,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100240105,Laman Damai,2017,750,Kepong,Apartment,3,1,2,650,Not Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No
99657887,pelangi condominium,2004,1500,Sentul,Condominium,3,1,2,1223,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100240305,Aster Green Residence,2022,1750,Sri Petaling,Service Residence,3,1,2,900,Partially Furnished,Kuala Lumpur,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
68597628,Plaza Damas,2017,1300,Sri Hartamas,Service Residence,1,1,1,500,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100240258,"The Park 2, Pavilion Bukit Jalil",2021,2350,Bukit Jalil,Service Residence,2,1,1,750,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100240255,M Centura,2021,1200,Sentul,Service Residence,2,1,1,646,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
97423440,Mont Kiara Pines Condominium,2017,2600,Mont Kiara,Condominium,3,1,2,1292,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
100239904,Putra Suria Residence,2017,1400,Cheras,Condominium,3,1,2,750,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes
100239900,Kelumpuk Pinang,2017,1000,Setiawangsa,Flat,2,1,1,650,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100239931,1 Razak Mansion,2017,1350,Sungai Besi,Condominium,3,1,2,800,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
99520260,Vista Kiara,1998,2600,Mont Kiara,Condominium,3,1,2,1248,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
100239887,Plaza Metro Prima,2007,1000,Kepong,Apartment,3,1,2,1010,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
100168899,1 Razak Mansion,2017,1100,Sungai Besi,Condominium,3,1,2,800,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No
100239647,Faber Indah,1989,2000,Taman Desa,Condominium,3,1,3,1410,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
100239424,PV9 Residences @ Taman Melati,2022,2000,Setapak,Service Residence,3,1,2,1000,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100239335,Kondo Rakyat (Bangsar South),2017,1100,Bangsar South,Apartment,3,1,1,700,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No
100239494,Tong Weng Mansion,2017,1800,Brickfields,Flat,3,1,2,1100,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
100239112,PV 9 Residences @ Taman Melati,2017,2350,Setapak,Condominium,3,1,2,1000,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100238752,Cendana Apartment,2008,1200,Cheras,Apartment,3,1,2,650,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes
99434084,38 Bidara,2017,2100,KLCC,Condominium,2,1,2,777,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99748556,Majestic Maxim,2021,1600,Cheras,Service Residence,2,1,2,750,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100238246,10 Semantan,2006,1799,Damansara Heights,Service Residence,2,1,2,1000,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100238194,Platinum Splendor Residensi Semarak,2020,2400,Keramat,Condominium,3,1,2,1065,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
100238192,Majestic Maxim,2021,1400,Cheras,Service Residence,2,2,2,650,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100238130,Emerald Hills,2025,2300,Cheras,Condominium,2,1,2,900,Partially Furnished,Kuala Lumpur,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100238102,Tuan Residency,2017,1500,Jalan Kuching,Service Residence,3,1,2,879,Not Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No
100238063,Medan Putra Condominium,2017,1500,Bandar Menjalara,Condominium,4,1,2,918,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100238072,Merdeka Villa,2006,1300,Ampang,Apartment,3,1,2,967,Partially Furnished,Kuala Lumpur,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100237997,Monte Bayu,2017,1200,Cheras,Condominium,3,1,2,835,Not Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No
100237828,Regalia Residence,2012,2000,Jalan Sultan Ismail,Service Residence,1,1,1,755,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
100237872,10 Semantan,2006,2000,Damansara Heights,Service Residence,2,1,2,990,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100237666,Faber Heights,1988,1500,Taman Desa,Condominium,1,1,1,700,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
100237640,Midah Ria,2017,1350,Cheras,Condominium,3,1,2,967,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100237528,Kestana,2017,1200,Bandar Menjalara,Condominium,3,1,2,980,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100133143,Waltz Residences,2020,2500,Old Klang Road,Condominium,3,2,2,948,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No
100237592,Bayu Tasik 1,1999,1400,Cheras,Condominium,3,1,2,920,Not Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
97122572,Pangsapuri Cemara (Cheras),2002,1200,Cheras,Apartment,3,1,2,750,Not Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No
100024708,Residensi KepongMas,2020,1300,Kepong,Apartment,3,1,2,800,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
100182403,Bayu Tasik 2,1998,1500,Cheras,Condominium,3,1,2,960,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100237432,Glomac Damansara,2014,2500,Taman Tun Dr Ismail,Service Residence,3,1,2,1010,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100237396,Maxim Residences,2017,2000,Cheras,Service Residence,3,1,2,825,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No
99468689,Pandan Cahaya Shop Apartment,2017,850,KLCC,Apartment,3,1,1,700,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
100237080,Emerald Hills,2025,2100,Cheras,Condominium,2,2,2,890,Fully Furnished,Kuala Lumpur,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes
100237163,Platinum OUG Residence,2021,1700,Kuchai Lama,Condominium,3,1,2,1200,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
99282590,Bayu Tasik 1,1999,1400,Cheras,Condominium,3,1,2,920,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No
100236985,Platinum OUG Residence,2021,1300,Kuchai Lama,Condominium,3,1,3,1250,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100236959,Sentul Utama Condominium,2009,1100,Sentul,Condominium,3,1,2,877,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100236671,Majestic Maxim,2021,1499,Cheras,Service Residence,2,1,2,650,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100236597,Flat Taman Nirwana,2017,750,Pandan Jaya,Flat,3,1,1,635,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
99773610,Vivo Residential @ 9 Seputeh,2018,1800,Seputeh,Service Residence,1,1,1,775,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
99263558,Inspirasi Condominium @ Mont Kiara,2017,2800,Mont Kiara,Condominium,3,2,2,940,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100236417,Seri Cendekia,2017,1800,Cheras,Condominium,3,1,2,1005,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100236317,Majestic Maxim,2021,1500,Cheras,Service Residence,2,1,2,650,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100236475,Central Residence @ Sg Besi,2015,1600,Sungai Besi,Condominium,2,2,2,732,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99952106,10 Semantan,2006,1400,Damansara Heights,Service Residence,1,1,1,550,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
